Orientation,Length,Nonsyn,HSmut,Convergent,Parallel,Coincidental
CD,346,21,6,0,6,0
CD,346,16,5,0,4,1
CD,346,15,4,0,2,2
CD,346,12,3,0,3,0
CD,346,6,0,0,0,0
CD,347,18,7,0,7,0
CD,347,16,10,0,10,0
CD,347,21,6,0,4,2
CD,348,44,28,0,24,4
CD,348,11,5,0,4,1
CD,348,9,2,0,2,0
CD,348,3,0,0,0,0
CD,349,32,18,0,17,1
CD,350,3,0,0,0,0
CD,351,16,7,0,5,2
CD,351,5,2,0,0,2
CD,352,18,6,0,6,0
CD,352,26,10,0,8,2
CD,352,15,4,0,4,0
CD,352,6,0,0,0,0
CD,353,27,6,0,6,0
CD,353,18,7,0,7,0
CD,353,15,6,0,4,2
CD,353,23,6,0,4,2
CD,353,21,5,0,5,0
CD,353,7,4,0,4,0
CD,353,21,8,0,8,0
CD,354,13,5,0,5,0
CD,354,16,4,0,4,0
CD,354,27,11,0,9,2
CD,356,32,21,0,21,0
CD,356,26,8,0,8,0
CD,356,17,2,0,2,0
CD,356,4,0,0,0,0
CD,356,4,2,0,2,0
CD,357,10,0,0,0,0
CD,357,5,0,0,0,0
CD,358,5,0,0,0,0
CD,358,40,22,0,22,0
CD,358,13,2,0,2,0
CD,358,15,8,0,6,2
CD,358,1,0,0,0,0
CD,358,1,0,0,0,0
CD,359,62,32,0,28,4
CD,359,29,7,0,4,3
CD,360,10,2,0,2,0
CD,360,10,2,0,2,0
CD,360,13,9,0,9,0
CD,360,2,0,0,0,0
CD,360,2,0,0,0,0
CD,361,14,6,0,6,0
CD,361,9,0,0,0,0
CD,362,30,9,0,8,1
CD,362,20,12,0,12,0
CD,362,43,22,0,19,3
CD,362,19,12,0,10,2
CD,362,16,5,0,5,0
CD,362,30,11,0,8,3
CD,363,18,6,0,6,0
CD,363,18,8,0,0,8
CD,363,16,4,0,4,0
CD,363,16,4,0,4,0
CD,363,12,0,0,0,0
CD,363,13,0,0,0,0
CD,363,9,4,0,4,0
CD,363,10,2,0,2,0
CD,364,9,4,0,0,4
CD,364,3,0,0,0,0
CD,365,18,8,0,6,2
CD,365,14,4,0,4,0
CD,365,7,0,0,0,0
CD,365,10,4,0,4,0
CD,365,1,0,0,0,0
CD,366,34,21,0,21,0
CD,366,25,13,0,13,0
CD,366,9,4,0,4,0
CD,366,15,6,0,4,2
CD,366,3,0,0,0,0
CD,366,2,0,0,0,0
CD,366,5,4,0,4,0
CD,366,3,0,0,0,0
CD,367,10,2,0,0,2
CD,367,13,4,0,4,0
CD,367,11,2,0,2,0
CD,368,42,16,0,13,3
CD,368,28,10,2,8,0
CD,368,14,4,0,2,2
CD,368,4,0,0,0,0
CD,369,36,11,0,9,2
CD,369,26,12,0,12,0
CD,369,6,2,0,2,0
CD,369,8,5,0,5,0
CD,370,61,27,3,20,4
CD,370,50,23,2,18,3
CD,370,14,4,0,2,2
CD,371,32,16,0,16,0
CD,371,10,0,0,0,0
CD,371,21,14,0,13,1
CD,371,7,0,0,0,0
CD,371,19,6,0,4,2
CD,371,5,2,0,2,0
CD,371,1,0,0,0,0
CD,371,1,0,0,0,0
CD,371,1,0,0,0,0
CD,372,27,15,0,15,0
CD,372,64,31,0,24,7
CD,372,17,3,0,3,0
CD,373,22,14,0,14,0
CD,373,35,15,2,8,5
CD,373,25,12,0,10,2
CD,373,30,10,2,8,0
CD,373,21,9,0,9,0
CD,373,16,4,0,4,0
CD,373,11,5,0,5,0
CD,374,14,10,0,10,0
CD,375,21,8,0,6,2
CD,375,9,0,0,0,0
CD,376,32,12,0,8,4
CD,376,50,22,0,18,4
CD,376,26,12,0,10,2
CD,376,17,2,0,2,0
CD,377,20,5,0,5,0
CD,377,16,4,0,2,2
CD,377,18,6,0,6,0
CD,377,23,8,0,8,0
CD,377,14,4,0,4,0
CD,377,13,8,0,4,4
CD,378,6,0,0,0,0
CD,378,7,5,0,4,1
CD,378,4,2,0,2,0
CD,379,18,9,0,9,0
CD,379,24,10,0,10,0
CD,379,20,11,0,11,0
CD,379,18,2,0,2,0
CD,379,25,13,0,13,0
CD,379,12,5,0,5,0
CD,380,58,23,0,18,5
CD,380,9,0,0,0,0
CD,380,45,16,0,9,7
CD,380,41,32,0,30,2
CD,380,25,16,0,14,2
CD,380,7,2,0,0,2
CD,380,5,0,0,0,0
CD,380,4,2,0,2,0
CD,381,29,15,0,15,0
CD,381,24,14,0,14,0
CD,381,31,10,0,7,3
CD,381,25,11,0,9,2
CD,381,31,8,0,6,2
CD,381,1,0,0,0,0
CD,382,49,25,0,25,0
CD,382,78,57,3,50,4
CD,382,32,18,0,16,2
CD,382,9,2,0,2,0
CD,382,19,10,0,8,2
CD,382,11,8,0,8,0
CD,382,7,0,0,0,0
CD,382,5,0,0,0,0
CD,383,17,6,0,0,6
CD,384,25,4,0,4,0
CD,384,27,9,0,9,0
CD,384,17,9,0,8,1
CD,385,60,37,0,34,3
CD,385,78,49,2,40,7
CD,385,18,8,0,6,2
CD,385,23,9,0,8,1
CD,385,12,8,0,6,2
CD,385,10,2,0,2,0
CD,385,6,2,0,2,0
CD,386,4,0,0,0,0
CD,386,41,14,0,14,0
CD,386,18,6,0,6,0
CD,386,8,2,0,2,0
CD,386,8,0,0,0,0
CD,387,97,60,0,53,7
CD,387,29,12,0,10,2
CD,387,10,2,0,2,0
CD,387,11,3,0,2,1
CD,388,45,23,0,21,2
CD,388,12,5,0,5,0
CD,389,18,5,0,5,0
CD,389,66,36,2,32,2
CD,389,24,8,0,8,0
CD,389,16,6,0,6,0
CD,389,14,6,0,6,0
CD,390,18,5,0,5,0
CD,390,42,23,0,18,5
CD,390,24,17,0,15,2
CD,390,21,7,0,5,2
CD,390,6,3,0,3,0
CD,391,25,9,0,9,0
CD,391,24,11,0,9,2
CD,391,12,4,0,2,2
CD,391,15,8,0,7,1
CD,391,13,2,0,0,2
CD,392,17,5,0,5,0
CD,392,23,8,0,8,0
CD,392,24,11,0,7,4
CD,392,10,2,0,2,0
CD,392,8,4,0,4,0
CD,392,4,0,0,0,0
CD,393,19,6,0,2,4
CD,393,27,11,0,11,0
CD,393,8,0,0,0,0
CD,393,5,2,0,2,0
CD,393,4,0,0,0,0
CD,393,1,0,0,0,0
CD,394,42,21,0,18,3
CD,394,56,30,0,28,2
CD,394,11,2,0,0,2
CD,394,11,2,0,2,0
CD,394,7,2,0,2,0
CD,395,53,34,0,31,3
CD,395,22,6,0,4,2
CD,395,8,5,0,5,0
CD,395,1,0,0,0,0
CD,396,61,33,0,32,1
CD,396,21,6,0,6,0
CD,396,34,17,0,15,2
CD,396,33,13,0,13,0
CD,396,19,9,0,7,2
CD,396,10,4,0,4,0
CD,397,23,9,0,9,0
CD,397,19,8,0,6,2
CD,397,33,10,0,10,0
CD,397,31,17,0,17,0
CD,397,25,11,0,7,4
CD,397,21,14,0,14,0
CD,397,9,2,0,2,0
CD,397,7,0,0,0,0
CD,398,31,16,0,16,0
CD,398,38,23,0,19,4
CD,398,30,13,0,12,1
CD,398,25,14,0,13,1
CD,398,27,4,0,2,2
CD,398,18,9,0,9,0
CD,399,57,27,0,23,4
CD,399,26,2,0,2,0
CD,399,28,16,0,16,0
CD,399,6,0,0,0,0
CD,400,31,12,0,11,1
CD,400,7,3,0,3,0
CD,400,12,4,0,4,0
CD,400,5,3,0,2,1
CD,401,22,16,0,16,0
CD,401,9,2,0,2,0
CD,401,7,0,0,0,0
CD,401,4,0,0,0,0
CD,402,45,13,0,12,1
CD,402,8,4,0,4,0
CD,402,9,5,0,5,0
CD,403,23,14,0,14,0
CD,403,8,0,0,0,0
CD,404,35,12,0,11,1
CD,404,40,27,0,23,4
CD,404,8,2,0,2,0
CD,404,6,0,0,0,0
CD,404,10,0,0,0,0
CD,405,14,0,0,0,0
CD,405,32,6,0,6,0
CD,405,23,10,0,8,2
CD,405,17,2,0,2,0
CD,406,15,2,0,2,0
CD,406,20,4,0,4,0
CD,406,14,2,0,2,0
CD,406,11,3,0,3,0
CD,407,28,15,0,15,0
CD,407,17,2,0,0,2
CD,407,11,4,0,2,2
CD,408,29,17,0,13,4
CD,408,32,10,0,10,0
CD,408,17,4,0,4,0
CD,408,12,0,0,0,0
CD,408,18,2,0,2,0
CD,409,23,2,0,0,2
CD,409,10,3,0,3,0
CD,409,9,0,0,0,0
CD,410,31,5,0,3,2
CD,410,11,2,0,2,0
CD,410,20,7,0,7,0
CD,410,4,0,0,0,0
CD,411,9,0,0,0,0
CD,412,46,22,0,19,3
CD,412,24,8,0,8,0
CD,412,18,5,0,5,0
CD,413,15,5,0,3,2
CD,413,5,0,0,0,0
CD,414,25,11,0,11,0
CD,414,36,14,2,9,3
CD,414,12,0,0,0,0
CD,415,16,2,0,2,0
CD,415,19,9,2,7,0
CD,415,12,4,0,4,0
CD,416,25,8,0,8,0
CD,416,28,11,0,9,2
CD,416,21,4,0,4,0
CD,416,8,0,0,0,0
CD,416,15,4,0,4,0
CD,417,31,6,0,6,0
CD,417,28,15,0,14,1
CD,417,11,2,0,2,0
CD,418,10,2,0,2,0
CD,418,18,10,0,8,2
CD,419,6,0,0,0,0
CD,420,11,2,0,2,0
CD,420,11,2,0,2,0
CD,420,10,0,0,0,0
CD,420,20,5,0,4,1
CD,420,13,2,0,2,0
CD,420,1,0,0,0,0
CD,421,23,4,0,4,0
CD,421,18,4,0,4,0
CD,421,11,6,0,4,2
CD,422,42,19,0,17,2
CD,422,36,23,0,20,3
CD,422,16,7,0,7,0
CD,422,23,7,0,7,0
CD,422,34,6,0,4,2
CD,422,9,2,0,2,0
CD,422,10,4,2,1,1
CD,422,9,0,0,0,0
CD,423,24,0,0,0,0
CD,423,17,0,0,0,0
CD,423,7,2,0,2,0
CD,424,39,21,0,17,4
CD,424,84,52,0,45,7
CD,424,17,5,0,5,0
CD,424,25,8,0,8,0
CD,424,20,8,0,8,0
CD,424,10,2,0,2,0
CD,425,20,7,0,7,0
CD,426,36,4,0,3,1
CD,426,24,10,0,6,4
CD,426,25,8,0,6,2
CD,426,23,9,0,9,0
CD,426,7,3,0,3,0
CD,427,31,8,2,6,0
CD,427,28,10,0,10,0
CD,427,6,0,0,0,0
CD,427,0,0,0,0,0
CD,428,27,5,0,3,2
CD,428,21,8,0,6,2
CD,428,18,3,0,3,0
CD,428,14,0,0,0,0
CD,428,14,4,0,4,0
CD,428,13,2,0,2,0
CD,429,25,13,0,11,2
CD,429,15,7,0,7,0
CD,429,5,2,0,0,2
CD,430,31,15,0,13,2
CD,430,28,15,0,13,2
CD,430,29,9,0,9,0
CD,430,10,0,0,0,0
CD,430,13,4,0,4,0
CD,430,14,2,0,2,0
CD,430,11,0,0,0,0
CD,430,5,0,0,0,0
CD,431,9,0,0,0,0
CD,431,12,9,0,9,0
CD,432,9,0,0,0,0
CD,432,8,0,0,0,0
CD,433,16,2,0,2,0
CD,433,23,11,0,11,0
CD,433,14,4,2,0,2
CD,433,20,12,0,10,2
CD,433,13,3,2,0,1
CD,433,6,0,0,0,0
CD,434,37,13,0,12,1
CD,435,54,28,0,25,3
CD,435,12,4,0,4,0
CD,435,22,9,0,9,0
CD,435,11,0,0,0,0
CD,435,16,7,0,4,3
CD,435,7,2,0,2,0
CD,436,18,9,0,9,0
CD,436,34,14,0,14,0
CD,436,16,0,0,0,0
CD,436,22,6,0,5,1
CD,436,16,7,0,7,0
CD,436,8,2,0,2,0
CD,436,8,3,0,3,0
CD,437,28,5,0,2,3
CD,437,30,8,0,6,2
CD,437,16,7,0,6,1
CD,438,12,4,0,4,0
CD,438,21,6,0,6,0
CD,438,20,9,0,9,0
CD,438,11,2,0,2,0
CD,438,12,5,0,5,0
CD,439,8,2,0,0,2
CD,439,8,2,0,0,2
CD,439,4,0,0,0,0
CD,440,36,25,0,22,3
CD,440,29,14,0,10,4
CD,440,20,15,0,13,2
CD,440,10,0,0,0,0
CD,440,11,0,0,0,0
CD,441,21,10,0,10,0
CD,442,48,22,0,21,1
CD,442,15,4,0,4,0
CD,442,9,0,0,0,0
CD,442,20,0,0,0,0
CD,442,15,6,0,4,2
CD,442,3,0,0,0,0
CD,442,5,0,0,0,0
CD,443,22,7,0,7,0
CD,444,30,13,0,11,2
CD,444,32,16,0,14,2
CD,444,65,44,5,35,4
CD,444,26,10,0,9,1
CD,444,11,4,0,4,0
CD,445,91,58,0,54,4
CD,445,46,16,0,13,3
CD,445,19,8,2,5,1
CD,445,11,7,0,7,0
CD,445,8,2,0,2,0
CD,446,41,12,0,9,3
CD,446,64,29,0,21,8
CD,446,32,16,0,12,4
CD,446,6,2,0,2,0
CD,446,6,0,0,0,0
CD,447,5,0,0,0,0
CD,447,15,4,0,4,0
CD,447,4,0,0,0,0
CD,448,50,25,0,25,0
CD,448,18,7,0,7,0
CD,448,30,14,2,8,4
CD,448,9,0,0,0,0
CD,448,8,3,0,3,0
CD,449,10,2,0,2,0
CD,449,5,0,0,0,0
CD,450,13,2,0,0,2
CD,450,8,4,0,4,0
CD,450,13,6,0,6,0
CD,450,7,0,0,0,0
CD,451,85,43,2,30,11
CD,451,58,30,0,30,0
CD,451,13,3,0,3,0
CD,451,12,0,0,0,0
CD,451,7,5,0,5,0
CD,451,3,0,0,0,0
CD,451,3,0,0,0,0
CD,452,26,11,0,9,2
CD,452,12,7,0,5,2
CD,452,7,2,0,2,0
CD,453,56,22,0,17,5
CD,454,39,19,0,16,3
CD,454,10,4,0,4,0
CD,455,24,8,0,8,0
CD,455,18,8,0,8,0
CD,455,7,3,0,3,0
CD,455,13,2,0,0,2
CD,456,17,6,0,2,4
CD,457,46,32,0,25,7
CD,457,19,9,0,7,2
CD,458,75,38,0,34,4
CD,458,14,0,0,0,0
CD,458,36,16,0,16,0
CD,458,17,3,0,3,0
CD,458,7,2,0,2,0
CD,459,34,22,0,19,3
CD,459,18,6,0,4,2
CD,459,13,4,0,4,0
CD,460,5,0,0,0,0
CD,461,14,3,0,0,3
CD,461,31,13,0,13,0
CD,461,28,12,0,12,0
CD,461,23,12,2,7,3
CD,462,39,21,0,20,1
CD,462,24,11,0,10,1
CD,462,11,3,0,3,0
CD,462,16,9,0,7,2
CD,462,6,0,0,0,0
CD,463,22,6,0,6,0
CD,463,37,18,0,17,1
CD,463,34,16,0,15,1
CD,463,20,8,0,8,0
CD,463,32,23,0,22,1
CD,463,10,4,0,4,0
CD,463,5,2,0,2,0
CD,464,2,0,0,0,0
CD,465,40,20,2,15,3
CD,465,9,5,0,5,0
CD,465,6,2,0,2,0
CD,465,3,2,0,2,0
CD,466,18,7,0,7,0
CD,466,16,7,0,5,2
CD,466,12,5,0,3,2
CD,466,4,0,0,0,0
CD,467,16,6,0,4,2
CD,467,21,9,0,9,0
CD,467,8,2,0,2,0
CD,468,56,23,0,20,3
CD,468,5,2,0,2,0
CD,468,8,0,0,0,0
CD,468,2,0,0,0,0
CD,469,71,43,0,38,5
CD,469,31,9,0,8,1
CD,469,6,3,0,2,1
CD,469,6,0,0,0,0
CD,470,22,10,0,10,0
CD,470,17,2,0,2,0
CD,470,19,9,0,5,4
CD,470,9,2,0,2,0
CD,470,7,0,0,0,0
CD,471,35,17,0,15,2
CD,471,10,0,0,0,0
CD,471,17,5,0,5,0
CD,471,11,6,0,4,2
CD,472,53,22,0,16,6
CD,472,20,5,0,3,2
CD,472,11,0,0,0,0
CD,472,15,2,0,2,0
CD,472,14,6,0,6,0
CD,472,15,4,0,2,2
CD,473,53,21,0,16,5
CD,473,26,17,0,15,2
CD,473,32,10,0,8,2
CD,473,11,5,0,5,0
CD,473,6,0,0,0,0
CD,473,6,0,0,0,0
CD,473,8,2,0,2,0
CD,474,37,20,0,16,4
CD,474,15,2,0,0,2
CD,475,4,2,0,2,0
CD,476,39,16,0,14,2
CD,476,4,0,0,0,0
CD,476,1,0,0,0,0
CD,477,50,21,0,20,1
CD,477,20,7,0,7,0
CD,478,19,6,0,0,6
CD,478,24,5,0,5,0
CD,478,14,3,0,3,0
CD,479,71,47,7,34,6
CD,479,34,20,0,19,1
CD,479,29,18,0,17,1
CD,479,10,0,0,0,0
CD,480,52,25,0,24,1
CD,480,90,60,3,50,7
CD,480,8,2,0,2,0
CD,481,49,26,0,20,6
CD,482,9,0,0,0,0
CD,482,34,12,0,10,2
CD,483,10,0,0,0,0
CD,483,17,5,0,5,0
CD,484,46,14,0,13,1
CD,484,47,23,0,20,3
CD,484,29,12,0,12,0
CD,485,45,19,0,17,2
CD,485,11,5,0,5,0
CD,485,12,3,0,2,1
CD,486,41,26,0,23,3
CD,487,59,18,0,10,8
CD,487,52,20,0,18,2
CD,487,15,2,0,2,0
CD,487,17,9,0,9,0
CD,488,25,6,0,6,0
CD,488,21,14,0,12,2
CD,488,22,12,0,10,2
CD,488,8,0,0,0,0
CD,489,27,8,0,6,2
CD,490,22,5,0,5,0
CD,490,12,2,0,2,0
CD,490,10,0,0,0,0
CD,492,5,0,0,0,0
CD,493,32,14,0,10,4
CD,493,7,3,0,3,0
CD,494,4,0,0,0,0
CD,494,10,2,0,2,0
CD,495,26,5,0,5,0
CD,495,17,11,0,9,2
CD,496,3,0,0,0,0
CD,496,16,4,0,4,0
CD,496,4,2,0,2,0
CD,496,11,0,0,0,0
CD,496,3,0,0,0,0
CD,497,41,23,3,17,3
CD,498,34,21,0,21,0
CD,499,70,28,0,24,4
CD,499,36,20,0,20,0
CD,499,38,15,0,13,2
CD,499,8,0,0,0,0
CD,500,17,8,0,6,2
CD,500,9,2,0,2,0
CD,500,24,8,0,4,4
CD,500,12,5,0,5,0
CD,501,20,6,0,6,0
CD,501,25,5,0,4,1
CD,502,46,25,2,19,4
CD,502,15,8,0,8,0
CD,503,32,14,0,12,2
CD,505,43,20,2,14,4
CD,505,41,22,0,22,0
CD,507,62,27,0,22,5
CD,507,24,13,0,13,0
CD,507,6,0,0,0,0
CD,509,18,9,0,9,0
CD,509,9,3,0,2,1
CD,510,20,6,0,2,4
CD,511,47,23,0,20,3
CD,511,23,10,0,10,0
CD,512,23,9,0,7,2
CD,513,42,20,0,13,7
CD,513,27,11,0,7,4
CD,513,14,5,0,5,0
CD,513,8,2,0,2,0
CD,515,42,22,0,20,2
CD,515,15,6,0,6,0
CD,515,9,0,0,0,0
CD,518,23,15,0,12,3
CD,520,36,17,0,12,5
CD,520,0,0,0,0,0
CD,525,51,17,0,9,8
CD,527,47,20,0,15,5
CD,527,10,2,0,2,0
CD,529,47,23,0,20,3
CD,529,23,10,0,8,2
CD,530,14,8,0,8,0
CD,531,63,20,0,18,2
CD,532,59,39,4,32,3
CD,532,11,6,0,6,0
CD,533,32,11,0,11,0
CD,535,20,10,0,10,0
CD,535,10,2,0,0,2
CD,536,22,6,0,2,4
CD,537,25,13,0,13,0
CD,538,42,16,0,16,0
CD,539,26,6,0,2,4
CD,539,28,8,0,8,0
CD,539,8,2,0,2,0
CD,540,12,2,0,2,0
CD,541,36,17,0,14,3
CD,542,41,18,0,12,6
CD,542,12,6,0,4,2
CD,544,44,17,2,15,0
CD,544,8,0,0,0,0
CD,544,18,6,0,4,2
CD,545,6,0,0,0,0
CD,546,61,24,0,23,1
CD,547,36,4,0,2,2
CD,549,31,5,0,5,0
CD,552,9,3,0,3,0
CD,553,13,7,0,5,2
CD,555,16,4,0,4,0
CD,555,9,3,0,0,3
CD,556,14,0,0,0,0
CD,558,3,0,0,0,0
CD,560,35,23,0,21,2
CD,560,20,6,0,2,4
CD,561,53,26,0,25,1
CD,561,35,16,0,10,6
CD,561,49,23,0,23,0
CD,561,14,0,0,0,0
CD,562,12,5,0,5,0
CD,563,14,4,0,4,0
CD,564,15,7,0,3,4
CD,564,8,2,0,2,0
CD,566,45,19,0,15,4
CD,566,10,4,0,4,0
CD,567,51,27,0,23,4
CD,569,49,18,0,16,2
CD,569,18,0,0,0,0
CD,569,11,4,0,4,0
CD,570,13,7,0,6,1
CD,570,19,0,0,0,0
CD,570,8,0,0,0,0
CD,571,11,4,0,4,0
CD,572,9,0,0,0,0
CD,573,44,20,0,19,1
CD,574,15,7,0,7,0
CD,574,20,5,0,5,0
CD,575,61,29,0,25,4
CD,575,96,61,2,50,9
CD,575,39,14,0,12,2
CD,575,30,24,0,23,1
CD,576,43,10,0,5,5
CD,576,13,7,0,7,0
CD,577,46,22,0,22,0
CD,577,32,8,0,8,0
CD,579,44,19,0,17,2
CD,579,32,19,0,18,1
CD,580,17,4,0,2,2
CD,580,18,11,0,11,0
CD,580,41,15,0,12,3
CD,580,10,4,0,2,2
CD,581,31,21,6,15,0
CD,582,22,11,0,8,3
CD,583,12,2,0,0,2
CD,584,34,18,0,15,3
CD,584,25,8,0,8,0
CD,585,35,12,0,9,3
CD,585,22,7,0,5,2
CD,585,3,0,0,0,0
CD,586,7,0,0,0,0
CD,587,20,6,0,6,0
CD,589,91,63,0,59,4
CD,589,13,6,0,4,2
CD,589,33,26,0,23,3
CD,590,24,2,0,2,0
CD,591,24,7,0,4,3
CD,592,21,4,0,4,0
CD,593,17,4,0,4,0
CD,594,16,6,0,4,2
CD,598,32,13,0,9,4
CD,600,30,0,0,0,0
CD,600,9,0,0,0,0
CD,603,27,2,0,2,0
CD,604,29,8,0,6,2
CD,604,28,9,2,6,1
CD,605,63,32,0,30,2
CD,605,56,21,2,16,3
CD,605,35,18,0,17,1
CD,606,25,2,0,2,0
CD,607,7,2,0,2,0
CD,609,41,13,0,13,0
CD,611,8,0,0,0,0
CD,611,12,0,0,0,0
CD,612,74,36,0,31,5
CD,612,4,0,0,0,0
CD,612,5,0,0,0,0
CD,614,18,9,0,9,0
CD,614,11,3,0,3,0
CD,620,48,13,0,10,3
CD,622,74,49,0,45,4
CD,622,8,4,0,4,0
CD,626,15,5,0,5,0
CD,627,39,20,0,17,3
CD,627,37,13,0,13,0
CD,628,8,0,0,0,0
CD,629,31,17,0,16,1
CD,631,94,64,2,54,8
CD,631,9,5,0,5,0
CD,632,14,4,0,2,2
CD,633,17,4,0,4,0
CD,635,12,5,0,5,0
CD,637,31,12,0,12,0
CD,637,22,8,0,8,0
CD,637,3,0,0,0,0
CD,638,69,40,0,38,2
CD,638,35,13,0,13,0
CD,638,13,0,0,0,0
CD,638,12,4,0,0,4
CD,639,16,4,0,4,0
CD,641,38,14,0,14,0
CD,641,4,2,0,2,0
CD,643,12,0,0,0,0
CD,646,109,41,0,31,10
CD,646,40,20,0,16,4
CD,646,20,4,0,4,0
CD,646,5,0,0,0,0
CD,648,67,26,0,24,2
CD,648,10,0,0,0,0
CD,649,8,0,0,0,0
CD,650,53,20,0,17,3
CD,655,47,27,0,25,2
CD,655,7,2,0,2,0
CD,657,79,48,0,47,1
CD,659,48,18,0,17,1
CD,659,19,4,0,4,0
CD,661,15,5,0,5,0
CD,661,5,4,0,4,0
CD,662,32,10,0,10,0
CD,662,22,10,0,9,1
CD,662,13,0,0,0,0
CD,663,66,30,0,26,4
CD,664,14,7,0,7,0
CD,667,47,22,0,22,0
CD,667,10,4,0,4,0
CD,668,24,6,0,6,0
CD,668,26,4,0,4,0
CD,670,13,5,0,5,0
CD,670,6,2,0,2,0
CD,672,27,4,0,2,2
CD,673,23,0,0,0,0
CD,673,31,12,0,10,2
CD,677,66,30,0,28,2
CD,677,2,0,0,0,0
CD,679,25,12,0,12,0
CD,682,18,6,0,6,0
CD,686,65,42,0,40,2
CD,687,47,16,0,16,0
CD,689,43,23,0,16,7
CD,691,3,0,0,0,0
CD,692,16,0,0,0,0
CD,692,15,0,0,0,0
CD,694,43,23,0,19,4
CD,699,18,5,0,4,1
CD,700,18,12,0,8,4
CD,702,65,24,0,23,1
CD,703,60,25,0,20,5
CD,705,6,0,0,0,0
CD,705,30,10,0,8,2
CD,705,22,4,0,0,4
CD,711,9,0,0,0,0
CD,714,26,9,0,7,2
CD,716,9,2,0,2,0
CD,716,25,15,0,13,2
CD,716,11,3,0,3,0
CD,718,88,42,0,40,2
CD,719,32,17,0,17,0
CD,724,66,27,0,23,4
CD,727,21,6,0,6,0
CD,734,14,0,0,0,0
CD,737,51,25,0,21,4
CD,737,20,2,0,2,0
CD,738,7,2,0,2,0
CD,739,9,5,0,5,0
CD,742,24,11,0,10,1
CD,745,78,41,3,35,3
CD,746,9,2,0,2,0
CD,749,17,0,0,0,0
CD,757,113,64,0,58,6
CD,761,140,94,0,80,14
CD,767,35,9,0,6,3
CD,769,3,0,0,0,0
CD,774,89,54,0,48,6
CD,774,9,2,0,2,0
CD,775,73,30,0,28,2
CD,776,95,42,0,40,2
CD,779,21,3,0,3,0
CD,785,20,11,0,11,0
CD,786,36,7,0,7,0
CD,787,23,9,0,8,1
CD,789,43,22,0,19,3
CD,798,29,16,0,16,0
CD,798,16,0,0,0,0
CD,802,11,0,0,0,0
CD,804,37,10,0,10,0
CD,804,46,24,0,20,4
CD,805,17,6,0,4,2
CD,806,9,0,0,0,0
CD,810,4,2,0,2,0
CD,821,3,3,0,3,0
CD,827,9,2,0,2,0
CD,831,11,2,0,0,2
CD,841,22,2,0,0,2
CD,856,23,14,0,13,1
CD,857,159,91,9,73,9
CD,858,22,8,0,8,0
CD,861,56,28,0,25,3
CD,866,98,35,0,31,4
CD,871,85,44,2,35,7
CD,878,27,12,0,12,0
CD,880,86,38,0,33,5
CD,880,16,6,0,6,0
CD,880,18,0,0,0,0
CD,885,68,33,2,29,2
CD,890,11,2,0,0,2
CD,894,43,22,0,22,0
CD,909,10,3,0,3,0
CD,921,30,16,0,15,1
CD,931,25,9,0,5,4
CD,935,52,31,0,31,0
CD,944,30,10,0,8,2
CD,952,104,52,2,44,6
CD,957,14,4,0,4,0
CD,963,84,46,0,40,6
CD,985,78,46,0,45,1
CD,1030,58,19,0,15,4
CD,1052,47,16,0,14,2
CD,1054,104,63,0,59,4
CD,1061,101,56,0,56,0
CD,1071,13,0,0,0,0
CD,1115,38,7,0,3,4
CD,1130,85,41,0,35,6
CD,1148,21,7,0,7,0
CD,1166,48,25,0,25,0
CD,1177,21,11,0,11,0
CD,1186,32,14,0,14,0
CD,1193,129,74,0,73,1
CD,1193,9,0,0,0,0
CD,1199,6,0,0,0,0
CD,1217,73,24,0,20,4
CD,1228,51,22,0,18,4
CD,1232,63,31,0,26,5
CD,1275,97,46,0,36,10
CD,1289,95,48,0,45,3
CD,1433,147,85,0,79,6
CD,1437,16,5,0,5,0
CD,1495,72,40,0,34,6
CD,2334,166,65,0,55,10
CD,2378,230,132,3,120,9
CD,2543,157,41,0,29,12
CD,3583,336,178,4,162,12
CD,3587,311,155,2,140,13
CD,4262,251,62,2,53,7
CD,4538,227,90,0,80,10
CD,5043,580,362,11,325,26
CD,5488,410,205,2,188,15
HO,34,0,0,0,0,0
HO,36,0,0,0,0,0
HO,37,0,0,0,0,0
HO,38,1,0,0,0,0
HO,40,3,0,0,0,0
HO,40,2,0,0,0,0
HO,40,2,0,0,0,0
HO,41,8,5,2,2,1
HO,41,10,0,0,0,0
HO,41,0,0,0,0,0
HO,42,3,0,0,0,0
HO,43,13,6,0,4,2
HO,43,3,0,0,0,0
HO,43,1,0,0,0,0
HO,43,3,2,0,0,2
HO,43,0,0,0,0,0
HO,44,7,0,0,0,0
HO,44,4,0,0,0,0
HO,44,1,0,0,0,0
HO,45,2,0,0,0,0
HO,46,6,2,0,0,2
HO,46,2,0,0,0,0
HO,46,1,0,0,0,0
HO,46,1,0,0,0,0
HO,47,5,2,0,0,2
HO,47,1,0,0,0,0
HO,48,10,6,0,4,2
HO,48,2,0,0,0,0
HO,48,3,0,0,0,0
HO,48,1,0,0,0,0
HO,48,0,0,0,0,0
HO,50,5,0,0,0,0
HO,50,2,0,0,0,0
HO,50,0,0,0,0,0
HO,51,5,0,0,0,0
HO,52,1,0,0,0,0
HO,52,7,0,0,0,0
HO,52,10,0,0,0,0
HO,52,1,0,0,0,0
